region,date,positivity_rate,test_count
MN,2022-07-03,0.27791389569478475,2857
MN,2022-07-04,0.2694736842105263,2375
MN,2022-07-05,0.2756076388888889,2304
MN,2022-07-06,0.29971455756422455,2102
MN,2022-07-07,0.3138351983723296,1966
MN,2022-07-08,0.3129285014691479,2042
MN,2022-07-09,0.3143828960155491,2058
MN,2022-07-10,0.3215311004784689,2090
MN,2022-07-11,0.3194668820678514,2476
MN,2022-07-12,0.31403581840899625,2401
MN,2022-07-13,0.3165618448637317,2385
MN,2022-07-14,0.30970790378006874,2328
MN,2022-07-15,0.3036559139784946,2325
MN,2022-07-16,0.3029787234042553,2350
MN,2022-07-17,0.29508890770533447,2362
MN,2022-07-18,0.3037199124726477,2285
MN,2022-07-19,0.31291028446389496,
MN,2022-07-20,0.2968613775065388,2294
MN,2022-07-21,0.295618885580604,2351
MN,2022-07-22,0.306140350877193,2280
MN,2022-07-23,0.3051976899155931,2251
MN,2022-07-24,0.30700179533213645,2228
MN,2022-07-25,0.30613145125716806,2267
MN,2022-07-26,0.2984875444839858,2248
MN,2022-07-27,0.30174340634778724,2237
MN,2022-07-28,0.30434782608695654,2208
MN,2022-07-29,0.29280286097451946,2237
MN,2022-07-30,0.292979297929793,2222
MN,2022-07-31,0.2951561792666365,2209
MN,2022-08-01,0.2879061371841155,2216
MN,2022-08-02,0.28565101860053144,2258
MN,2022-08-03,0.2875931608943446,2281
MN,2022-08-04,0.29123125851885506,2201
MN,2022-08-05,0.3010899182561308,2202
MN,2022-08-06,0.31007751937984496,2193
MN,2022-08-07,0.30684428112080847,2177
MN,2022-08-08,0.30978006551240056,2137
MN,2022-08-09,0.30939759036144576,2075
MN,2022-08-10,0.3087215064420218,2018
MN,2022-08-11,0.30874450415241816,2047
MN,2022-08-12,0.299451918285999,2007
MN,2022-08-13,0.2896963663514186,2009
MN,2022-08-14,0.2866531850353893,1978
MN,2022-08-15,0.28219895287958113,1910
MN,2022-08-16,0.2967265047518479,1894
MN,2022-08-17,0.3007518796992481,1862
MN,2022-08-18,0.2990497484628284,1789
MN,2022-08-19,0.31264236902050113,1756
MN,2022-08-20,0.31839348079161817,1718
MN,2022-08-21,0.31804820693709585,1701
MN,2022-08-22,0.32856325128792213,1747
MN,2022-08-23,0.3181279620853081,1688
MN,2022-08-24,0.30468286899822167,1687
MN,2022-08-25,0.30639324487334135,1658
MN,2022-08-26,0.3042921204356182,1561
MN,2022-08-27,0.2949044585987261,1570
MN,2022-08-28,0.297724399494311,1582
MN,2022-08-29,0.29092113982770046,1509
MN,2022-08-30,0.2874493927125506,1482
MN,2022-08-31,0.2971468336812804,1437
MN,2022-09-01,0.2941590429275158,1421
MN,2022-09-02,0.28878990348923533,1347
MN,2022-09-03,0.29538216560509556,1256
MN,2022-09-04,0.28618968386023297,1202
MN,2022-09-05,0.2695829094608342,983
MN,2022-09-06,0.27755102040816326,980
MN,2022-09-07,0.2810810810810811,925
MN,2022-09-08,0.275599128540305,918
MN,2022-09-09,0.2878306878306878,945
MN,2022-09-10,0.2847011144883485,987
MN,2022-09-11,0.28258706467661693,1005
MN,2022-09-12,0.28534258456201217,1153
MN,2022-09-13,0.2928377153218495,1103
MN,2022-09-14,0.2955145118733509,1137
MN,2022-09-15,0.2950530035335689,1132
MN,2022-09-16,0.29224137931034483,1160
MN,2022-09-17,0.2918825561312608,1158
MN,2022-09-18,0.29690189328743544,1162
MN,2022-09-19,0.2936833470057424,1219
MN,2022-09-20,0.2840283241542093,1271
MN,2022-09-21,0.2755102040816326,1274
MN,2022-09-22,0.2836767036450079,1262
MN,2022-09-23,0.28125,1280
MN,2022-09-24,0.2800632911392405,1264
MN,2022-09-25,0.2803445575567737,1277
MN,2022-09-26,0.2806736166800321,1247
MN,2022-09-27,0.27419354838709675,1178
MN,2022-09-28,0.2798605056669573,1147
MN,2022-09-29,0.28295254833040423,1138
MN,2022-09-30,0.27974568574023617,1101
MN,2022-10-01,0.2926829268292683,1107
MN,2022-10-02,0.2936870997255261,1093
MN,2022-10-03,0.30454545454545456,1100
MN,2022-10-04,0.3181019332161687,1138
MN,2022-10-05,0.31638913234005256,1141
MN,2022-10-06,0.3134057971014493,1104
MN,2022-10-07,0.31693989071038253,1098
MN,2022-10-08,0.30599078341013825,1085
MN,2022-10-09,0.3089887640449438,1068
MN,2022-10-10,0.29190751445086704,1038
MN,2022-10-11,0.2722820763956905,1021
MN,2022-10-12,0.28245787908820613,1009
MN,2022-10-13,0.2885181550539745,1019
MN,2022-10-14,0.27696793002915454,1029
MN,2022-10-15,0.2781065088757396,1014
MN,2022-10-16,0.26862745098039215,1020
MN,2022-10-17,0.27734375,1024
MN,2022-10-18,0.2911764705882353,1020
MN,2022-10-19,0.2777777777777778,990
MN,2022-10-20,0.2631578947368421,988
MN,2022-10-21,0.2816326530612245,980
MN,2022-10-22,0.29158316633266534,998
MN,2022-10-23,0.2943508424182359,1009
MN,2022-10-24,0.29950248756218906,1005
MN,2022-10-25,0.309,1000
MN,2022-10-26,0.32039800995024875,1005
MN,2022-10-27,0.33712512926577043,967
MN,2022-10-28,0.3326226012793177,938
MN,2022-10-29,0.3233404710920771,934
MN,2022-10-30,0.3336968375136314,917
MN,2022-10-31,0.33731019522776573,922
MN,2022-11-01,0.3135593220338983,944
MN,2022-11-02,0.30235042735042733,936
MN,2022-11-03,0.2916666666666667,984
MN,2022-11-04,0.291,1000
MN,2022-11-05,0.30344827586206896,1015
MN,2022-11-06,0.2996031746031746,1008
MN,2022-11-07,0.290519877675841,981
MN,2022-11-08,0.2934322033898305,944
MN,2022-11-09,0.2899786780383795,938
MN,2022-11-10,0.29218573046432617,883
MN,2022-11-11,0.30023640661938533,846
MN,2022-11-12,0.2865853658536585,820
MN,2022-11-13,0.28888888888888886,810
MN,2022-11-14,0.29259259259259257,
MN,2022-11-15,0.2909783989834816,787
MN,2022-11-16,0.29112271540469975,766
MN,2022-11-17,0.2926829268292683,779
MN,2022-11-18,0.2939666238767651,
MN,2022-11-19,0.28552971576227393,774
MN,2022-11-20,0.2759493670886076,790
MN,2022-11-21,0.2669962917181706,809
MN,2022-11-22,0.271889400921659,868
MN,2022-11-23,0.27191011235955054,890
MN,2022-11-24,0.27190721649484534,776
MN,2022-11-25,0.2794871794871795,780
MN,2022-11-26,0.29328165374677,774
MN,2022-11-27,0.29591836734693877,784
MN,2022-11-28,0.31076178960096734,827
MN,2022-11-29,0.3227848101265823,790
MN,2022-11-30,0.32469135802469135,810
MN,2022-12-01,0.31813246471226925,921
MN,2022-12-02,0.30818278427205104,941
MN,2022-12-03,0.30926724137931033,928
MN,2022-12-04,0.3149171270718232,905
MN,2022-12-05,0.3191489361702128,846
MN,2022-12-06,0.3112183353437877,829
MN,2022-12-07,0.3116036505867014,767
MN,2022-12-08,0.32044198895027626,724
MN,2022-12-09,0.31341107871720114,686
MN,2022-12-10,0.3133047210300429,699
MN,2022-12-11,0.3206442166910688,683
MN,2022-12-12,0.32326283987915405,662
MN,2022-12-13,0.3375,640
MN,2022-12-14,0.3595679012345679,648
MN,2022-12-15,0.3562874251497006,668
MN,2022-12-16,0.37070254110612855,669
MN,2022-12-17,0.37091988130563797,674
MN,2022-12-18,0.37212643678160917,696
MN,2022-12-19,0.36849507735583686,711
MN,2022-12-20,0.35665294924554186,729
MN,2022-12-21,0.34214186369958277,719
MN,2022-12-22,0.3459915611814346,711
MN,2022-12-23,0.3346938775510204,735
MN,2022-12-24,0.33841886269070737,721
MN,2022-12-25,0.3271317829457364,645
MN,2022-12-26,0.3501577287066246,634
MN,2022-12-27,0.35333333333333333,600
MN,2022-12-28,0.36824877250409166,611
MN,2022-12-29,0.37662337662337664,616
MN,2022-12-30,0.3810344827586207,580
MN,2022-12-31,0.3701754385964912,570
MN,2023-01-01,0.3717277486910995,573
MN,2023-01-02,0.3440134907251265,593
MN,2023-01-03,0.3513986013986014,572
MN,2023-01-04,0.3372093023255814,516
MN,2023-01-05,0.3106212424849699,499
MN,2023-01-06,0.31643002028397565,493
MN,2023-01-07,0.328,500
MN,2023-01-08,0.31851851851851853,540
MN,2023-01-09,0.3036093418259023,471
MN,2023-01-10,0.294238683127572,486
MN,2023-01-11,0.2936344969199179,487
MN,2023-01-12,0.3161290322580645,465
MN,2023-01-13,0.3230769230769231,455
MN,2023-01-14,0.3076923076923077,429
MN,2023-01-15,0.32281553398058255,412
MN,2023-01-16,0.33569739952718675,423
MN,2023-01-17,0.32413793103448274,435
MN,2023-01-18,0.3236607142857143,448
MN,2023-01-19,0.3217391304347826,460
MN,2023-01-20,0.28663793103448276,464
MN,2023-01-21,0.29740518962075846,501
MN,2023-01-22,0.29693486590038315,522
MN,2023-01-23,0.2898832684824903,514
MN,2023-01-24,0.30612244897959184,490
MN,2023-01-25,0.29979879275653926,497
MN,2023-01-26,0.298,500
MN,2023-01-27,0.3306288032454361,493
MN,2023-01-28,0.32712215320910976,483
MN,2023-01-29,0.3248407643312102,471
MN,2023-01-30,0.3471933471933472,481
MN,2023-01-31,0.34860557768924305,502
MN,2023-02-01,0.36470588235294116,510
MN,2023-02-02,0.36398467432950193,522
MN,2023-02-03,0.3548387096774194,527
MN,2023-02-04,0.3520309477756286,517
MN,2023-02-05,0.34724857685009486,527
MN,2023-02-06,0.332703213610586,529
MN,2023-02-07,0.344954128440367,545
MN,2023-02-08,0.35583941605839414,548
MN,2023-02-09,0.34823091247672255,537
MN,2023-02-10,0.350187265917603,534
MN,2023-02-11,0.34674329501915707,522
MN,2023-02-12,0.3612167300380228,526
MN,2023-02-13,0.37523809523809526,525
MN,2023-02-14,0.35856573705179284,502
MN,2023-02-15,0.33880903490759756,487
MN,2023-02-16,0.33984375,512
MN,2023-02-17,0.36,525
MN,2023-02-18,0.37777777777777777,540
MN,2023-02-19,0.3693181818181818,528
MN,2023-02-20,0.3508771929824561,513
MN,2023-02-21,0.3630952380952381,504
MN,2023-02-22,0.38477366255144035,486
MN,2023-02-23,0.3813953488372093,430
MN,2023-02-24,0.3598014888337469,403
MN,2023-02-25,0.34517766497461927,394
MN,2023-02-26,0.3525,400
MN,2023-02-27,0.35294117647058826,408
MN,2023-02-28,0.3383458646616541,399
MN,2023-03-01,0.3069306930693069,404
MN,2023-03-02,0.3225058004640371,431
MN,2023-03-03,0.3333333333333333,432
MN,2023-03-04,0.33488372093023255,430
MN,2023-03-05,0.32242990654205606,428
MN,2023-03-06,0.3133971291866029,418
MN,2023-03-07,0.2974828375286041,437
MN,2023-03-08,0.29705215419501135,441
MN,2023-03-09,0.2889908256880734,436
MN,2023-03-10,0.2727272727272727,418
MN,2023-03-11,0.2621359223300971,412
MN,2023-03-12,0.2602040816326531,392
MN,2023-03-13,0.2578947368421053,380
MN,2023-03-14,0.2719546742209632,353
MN,2023-03-15,0.26608187134502925,342
MN,2023-03-16,0.26253687315634217,339
MN,2023-03-17,0.26176470588235295,340
MN,2023-03-18,0.2782874617737003,327
MN,2023-03-19,0.26627218934911245,338
MN,2023-03-20,0.2556818181818182,352
MN,2023-03-21,0.24293785310734464,354
MN,2023-03-22,0.25770308123249297,357
MN,2023-03-23,0.2413793103448276,348
MN,2023-03-24,0.24383561643835616,365
MN,2023-03-25,0.2222222222222222,369
MN,2023-03-26,0.22955145118733508,379
MN,2023-03-27,0.23140495867768596,363
MN,2023-03-28,0.23809523809523808,357
MN,2023-03-29,0.23529411764705882,340
MN,2023-03-30,0.2455621301775148,338
MN,2023-03-31,0.23248407643312102,314
MN,2023-04-01,0.237012987012987,308
MN,2023-04-02,0.22483221476510068,298
MN,2023-04-03,0.22697368421052633,304
MN,2023-04-04,0.2052980132450331,302
MN,2023-04-05,0.17940199335548174,301
MN,2023-04-06,0.17627118644067796,295
MN,2023-04-07,0.18604651162790697,301
MN,2023-04-08,0.1875,304
MN,2023-04-09,0.19256756756756757,296
MN,2023-04-10,0.18478260869565216,276
MN,2023-04-11,0.19696969696969696,264
MN,2023-04-12,0.22310756972111553,251
MN,2023-04-13,0.20553359683794467,253
MN,2023-04-14,0.20901639344262296,244
MN,2023-04-15,0.21645021645021645,231
MN,2023-04-16,0.23529411764705882,221
MN,2023-04-17,0.2328767123287671,219
MN,2023-04-18,0.2186046511627907,215
MN,2023-04-19,0.19282511210762332,223
MN,2023-04-20,0.2146341463414634,205
MN,2023-04-21,0.21243523316062177,193
MN,2023-04-22,0.21212121212121213,198
MN,2023-04-23,0.18840579710144928,207
MN,2023-04-24,0.18181818181818182,209
MN,2023-04-25,0.17326732673267325,202
MN,2023-04-26,0.15384615384615385,208
MN,2023-04-27,0.15048543689320387,206
MN,2023-04-28,0.12935323383084577,201
MN,2023-04-29,0.13526570048309178,207
MN,2023-04-30,0.13917525773195877,194
MN,2023-05-01,0.14606741573033707,178
MN,2023-05-02,0.1896551724137931,174
MN,2023-05-03,0.20121951219512196,164
MN,2023-05-04,0.1870967741935484,155
MN,2023-05-05,0.20754716981132076,159
MN,2023-05-06,0.19727891156462585,147
MN,2023-05-07,0.21153846153846154,156
MN,2023-05-08,0.20987654320987653,162
MN,2023-05-09,0.16167664670658682,167
MN,2023-05-10,0.18181818181818182,154
MN,2023-05-11,0.1746987951807229,166
MN,2023-05-12,0.16129032258064516,155
MN,2023-05-13,0.15894039735099338,151
MN,2023-05-14,0.1323529411764706,136
MN,2023-05-15,0.10655737704918032,122
MN,2023-05-16,0.11578947368421053,95
MN,2023-05-17,0.12048192771084337,83
MN,2023-05-18,0.140625,64
MN,2023-05-19,0.16393442622950818,61
MN,2023-05-20,0.16363636363636364,55
MN,2023-05-21,0.16666666666666666,54
MN,2023-05-22,0.21951219512195122,41
MN,2023-05-23,0.23255813953488372,43
MN,2023-05-24,0.19047619047619047,42
MN,2023-05-25,0.15625,32
MN,2023-05-26,0.13333333333333333,30
MN,2023-05-27,0.125,32
MN,2023-05-28,0.12903225806451613,31
MN,2023-05-29,0.1,30
MN,2023-05-30,0.06666666666666667,
MN,2023-05-31,,
MN,2023-06-01,0.09375,32
MN,2023-06-02,0.058823529411764705,34
MN,2023-06-03,0.06060606060606061,33
MN,2023-06-04,0.08823529411764706,34
MN,2023-06-05,0.07894736842105263,38
MN,2023-06-06,0.08108108108108109,37
MN,2023-06-07,0.1111111111111111,36
MN,2023-06-08,0.11764705882352941,34
MN,2023-06-09,0.12903225806451613,31
MN,2023-06-10,0.11428571428571428,35
MN,2023-06-11,0.09090909090909091,33
MN,2023-06-12,0.08823529411764706,34
MN,2023-06-13,0.12121212121212122,33
MN,2023-06-14,0.09375,32
MN,2023-06-15,0.08823529411764706,34
MN,2023-06-16,0.08333333333333333,36
MN,2023-06-17,0.0967741935483871,31
MN,2023-06-18,0.1,30
MN,2023-06-19,0.09375,32
MN,2023-06-20,0.03125,
MN,2023-06-21,0.06451612903225806,31
MN,2023-06-22,0.06896551724137931,29
MN,2023-06-23,0.07407407407407407,27
MN,2023-06-24,0.07692307692307693,26
MN,2023-06-25,0.1111111111111111,27
MN,2023-06-26,0.17391304347826086,23
MN,2023-06-27,0.18181818181818182,22
MN,2023-06-28,0.2413793103448276,29
MN,2023-06-29,0.24,25
MN,2023-06-30,0.2962962962962963,27
MN,2023-07-01,0.3333333333333333,
MN,2023-07-02,0.3,30
MN,2023-07-03,0.2857142857142857,28
MN,2023-07-04,0.32,25
MN,2023-07-05,0.3125,16
MN,2023-07-06,0.23809523809523808,21
MN,2023-07-07,0.22727272727272727,22
MN,2023-07-08,0.2608695652173913,23
MN,2023-07-09,0.2631578947368421,19
MN,2023-07-10,0.2727272727272727,22
MN,2023-07-11,0.25,24
MN,2023-07-12,0.20833333333333334,
MN,2023-07-13,0.28,25
MN,2023-07-14,0.25,24
MN,2023-07-15,0.16666666666666666,
MN,2023-07-16,0.15384615384615385,26
MN,2023-07-17,0.13793103448275862,29
MN,2023-07-18,0.20588235294117646,34
MN,2023-07-19,0.24390243902439024,41
MN,2023-07-20,0.24324324324324326,37
MN,2023-07-21,0.23529411764705882,34
MN,2023-07-22,0.2727272727272727,33
MN,2023-07-23,0.3055555555555556,36
MN,2023-07-24,0.29411764705882354,34
MN,2023-07-25,0.26666666666666666,30
MN,2023-07-26,0.25,24
MN,2023-07-27,0.32142857142857145,28
MN,2023-07-28,0.35714285714285715,
MN,2023-07-29,0.3870967741935484,31
MN,2023-07-30,0.39285714285714285,28
MN,2023-07-31,0.5357142857142857,
MN,2023-08-01,0.5517241379310345,29
MN,2023-08-02,0.5172413793103449,
MN,2023-08-03,0.4782608695652174,23
MN,2023-08-04,0.36666666666666664,30
MN,2023-08-05,0.34375,32
MN,2023-08-06,0.3333333333333333,36
MN,2023-08-07,0.2564102564102564,39
MN,2023-08-08,0.22916666666666666,48
MN,2023-08-09,0.25862068965517243,58
MN,2023-08-10,0.24193548387096775,62
MN,2023-08-11,0.2786885245901639,61
MN,2023-08-12,0.3103448275862069,58
MN,2023-08-13,0.3050847457627119,59
MN,2023-08-14,0.29310344827586204,58
MN,2023-08-15,0.2982456140350877,57
MN,2023-08-16,0.36363636363636365,55
MN,2023-08-17,0.43333333333333335,60
MN,2023-08-18,0.423728813559322,59
MN,2023-08-19,0.4,60
MN,2023-08-20,0.43103448275862066,58
MN,2023-08-21,0.453125,64
MN,2023-08-22,0.42857142857142855,63
MN,2023-08-23,0.3620689655172414,58
MN,2023-08-24,0.2982456140350877,57
MN,2023-08-25,0.3148148148148148,54
MN,2023-08-26,0.2545454545454545,55
MN,2023-08-27,0.25,56
MN,2023-08-28,0.2857142857142857,
MN,2023-08-29,0.3157894736842105,57
MN,2023-08-30,0.3125,64
MN,2023-08-31,0.3064516129032258,62
MN,2023-09-01,0.3230769230769231,65
MN,2023-09-02,0.3484848484848485,66
MN,2023-09-03,0.31746031746031744,63
MN,2023-09-04,0.26,50
MN,2023-09-05,0.2641509433962264,53
MN,2023-09-06,0.29411764705882354,51
MN,2023-09-07,0.3090909090909091,55
MN,2023-09-08,0.28846153846153844,52
MN,2023-09-09,0.25,
MN,2023-09-10,0.29411764705882354,51
MN,2023-09-11,0.3492063492063492,63
MN,2023-09-12,0.2857142857142857,
MN,2023-09-13,0.29850746268656714,67
MN,2023-09-14,0.3230769230769231,65
MN,2023-09-15,0.29850746268656714,67
MN,2023-09-16,0.30434782608695654,69
MN,2023-09-17,0.2987012987012987,77
MN,2023-09-18,0.2682926829268293,82
MN,2023-09-19,0.3170731707317073,
MN,2023-09-20,0.3023255813953488,86
MN,2023-09-21,0.28865979381443296,97
MN,2023-09-22,0.3025210084033613,119
MN,2023-09-23,0.31451612903225806,124
MN,2023-09-24,0.29365079365079366,126
MN,2023-09-25,0.2785714285714286,140
MN,2023-09-26,0.24358974358974358,156
MN,2023-09-27,0.19161676646706588,167
MN,2023-09-28,0.2023121387283237,173
MN,2023-09-29,0.16666666666666666,168
MN,2023-09-30,0.18072289156626506,166
MN,2023-10-01,0.18452380952380953,168
MN,2023-10-02,0.1893491124260355,169
MN,2023-10-03,0.21341463414634146,164
MN,2023-10-04,0.24539877300613497,163
MN,2023-10-05,0.2037037037037037,162
MN,2023-10-06,0.19879518072289157,166
MN,2023-10-07,0.1712707182320442,181
MN,2023-10-08,0.16939890710382513,183
MN,2023-10-09,0.18823529411764706,170
MN,2023-10-10,0.18333333333333332,180
MN,2023-10-11,0.1878453038674033,181
MN,2023-10-12,0.20540540540540542,185
MN,2023-10-13,0.22872340425531915,188
MN,2023-10-14,0.22043010752688172,186
MN,2023-10-15,0.21428571428571427,196
MN,2023-10-16,0.1902439024390244,205
MN,2023-10-17,0.1989795918367347,196
MN,2023-10-18,0.19900497512437812,201
MN,2023-10-19,0.19801980198019803,202
MN,2023-10-20,0.20512820512820512,195
MN,2023-10-21,0.21910112359550563,178
MN,2023-10-22,0.23837209302325582,172
MN,2023-10-23,0.25142857142857145,175
MN,2023-10-24,0.24277456647398843,173
MN,2023-10-25,0.2822085889570552,163
MN,2023-10-26,0.28846153846153844,156
MN,2023-10-27,0.31446540880503143,159
MN,2023-10-28,0.34911242603550297,169
MN,2023-10-29,0.34545454545454546,165
MN,2023-10-30,0.3395061728395062,162
MN,2023-10-31,0.3515151515151515,165
MN,2023-11-01,0.3269230769230769,156
MN,2023-11-02,0.31097560975609756,164
MN,2023-11-03,0.2857142857142857,161
MN,2023-11-04,0.25595238095238093,168
MN,2023-11-05,0.25,184
MN,2023-11-06,0.24468085106382978,188
MN,2023-11-07,0.24509803921568626,204
MN,2023-11-08,0.2545454545454545,220
MN,2023-11-09,0.25327510917030566,229
MN,2023-11-10,0.2510822510822511,231
MN,2023-11-11,0.24770642201834864,218
MN,2023-11-12,0.2714285714285714,210
MN,2023-11-13,0.2694063926940639,219
MN,2023-11-14,0.2831050228310502,
MN,2023-11-15,0.30357142857142855,224
MN,2023-11-16,0.3181818181818182,220
MN,2023-11-17,0.334841628959276,221
MN,2023-11-18,0.34523809523809523,252
MN,2023-11-19,0.32941176470588235,255
MN,2023-11-20,0.34615384615384615,260
MN,2023-11-21,0.3473282442748092,262
MN,2023-11-22,0.325,280
MN,2023-11-23,0.3346938775510204,245
MN,2023-11-24,0.3292181069958848,243
MN,2023-11-25,0.32075471698113206,212
MN,2023-11-26,0.3302752293577982,218
MN,2023-11-27,0.3287037037037037,216
MN,2023-11-28,0.3169642857142857,224
MN,2023-11-29,0.319634703196347,219
MN,2023-11-30,0.32342007434944237,269
MN,2023-12-01,0.3205574912891986,287
MN,2023-12-02,0.3079268292682927,328
MN,2023-12-03,0.31545741324921134,317
MN,2023-12-04,0.3212121212121212,330
MN,2023-12-05,0.334384858044164,317
MN,2023-12-06,0.3592233009708738,309
MN,2023-12-07,0.36610169491525424,295
MN,2023-12-08,0.36769759450171824,291
MN,2023-12-09,0.4059040590405904,271
MN,2023-12-10,0.39855072463768115,276
MN,2023-12-11,0.40794223826714804,277
MN,2023-12-12,0.39928057553956836,278
MN,2023-12-13,0.35172413793103446,290
MN,2023-12-14,0.34796238244514105,319
MN,2023-12-15,0.336231884057971,345
MN,2023-12-16,0.3342857142857143,350
MN,2023-12-17,0.32602739726027397,365
MN,2023-12-18,0.3333333333333333,381
MN,2023-12-19,0.3422222222222222,450
MN,2023-12-20,0.3530571992110454,507
MN,2023-12-21,0.3441441441441441,555
MN,2023-12-22,0.33934426229508197,610
MN,2023-12-23,0.33433734939759036,664
MN,2023-12-24,0.33383458646616543,665
MN,2023-12-25,0.32148900169204736,591
MN,2023-12-26,0.3194444444444444,576
MN,2023-12-27,0.33273056057866185,553
MN,2023-12-28,0.3208955223880597,536
MN,2023-12-29,0.3203125,512
MN,2023-12-30,0.3044397463002114,473
MN,2023-12-31,0.3029661016949153,472
MN,2024-01-01,,
MN,2024-01-02,0.3108910891089109,505
MN,2024-01-03,0.2984790874524715,526
MN,2024-01-04,0.3231939163498099,
MN,2024-01-05,0.32193158953722334,497
MN,2024-01-06,0.33400402414486924,
MN,2024-01-07,0.3384615384615385,520
MN,2024-01-08,0.3490725126475548,593
MN,2024-01-09,0.3333333333333333,495
MN,2024-01-10,0.32009345794392524,428
MN,2024-01-11,0.2987012987012987,385
MN,2024-01-12,0.3025210084033613,357
MN,2024-01-13,0.27844311377245506,334
MN,2024-01-14,0.27,300
MN,2024-01-15,0.24285714285714285,280
MN,2024-01-16,0.2482758620689655,290
MN,2024-01-17,0.25,292
MN,2024-01-18,0.24210526315789474,285
MN,2024-01-19,0.25461254612546125,271
MN,2024-01-20,0.27472527472527475,273
MN,2024-01-21,0.2878228782287823,271
MN,2024-01-22,0.2644927536231884,276
MN,2024-01-23,0.24210526315789474,285
MN,2024-01-24,0.24324324324324326,296
MN,2024-01-25,0.2542955326460481,291
MN,2024-01-26,0.26058631921824105,307
MN,2024-01-27,0.25,308
MN,2024-01-28,0.22653721682847897,309
MN,2024-01-29,0.2255892255892256,297
MN,2024-01-30,0.24324324324324326,296
MN,2024-01-31,0.2553191489361702,282
MN,2024-02-01,0.22491349480968859,289
MN,2024-02-02,0.23411371237458195,299
MN,2024-02-03,0.2354948805460751,293
MN,2024-02-04,0.2323943661971831,284
MN,2024-02-05,0.24567474048442905,289
MN,2024-02-06,0.2465277777777778,288
MN,2024-02-07,0.2326388888888889,
MN,2024-02-08,0.23711340206185566,291
MN,2024-02-09,0.20437956204379562,274
MN,2024-02-10,0.20146520146520147,273
MN,2024-02-11,0.21352313167259787,281
MN,2024-02-12,0.18359375,256
MN,2024-02-13,0.1752988047808765,251
MN,2024-02-14,0.17886178861788618,246
MN,2024-02-15,0.19069767441860466,215
MN,2024-02-16,0.17857142857142858,196
MN,2024-02-17,0.20100502512562815,199
MN,2024-02-18,0.18090452261306533,
MN,2024-02-19,0.21226415094339623,212
MN,2024-02-20,0.18226600985221675,203
MN,2024-02-21,0.16753926701570682,191
MN,2024-02-22,0.16990291262135923,206
MN,2024-02-23,0.1688888888888889,225
MN,2024-02-24,0.15348837209302327,215
MN,2024-02-25,0.15865384615384615,208
MN,2024-02-26,0.1306532663316583,199
MN,2024-02-27,0.14925373134328357,201
MN,2024-02-28,0.17061611374407584,211
MN,2024-02-29,0.16346153846153846,208
MN,2024-03-01,0.19170984455958548,193
MN,2024-03-02,0.1736842105263158,190
MN,2024-03-03,0.17553191489361702,188
MN,2024-03-04,0.1791907514450867,173
MN,2024-03-05,0.16766467065868262,167
MN,2024-03-06,0.13725490196078433,153
MN,2024-03-07,0.1276595744680851,141
MN,2024-03-08,0.08571428571428572,140
MN,2024-03-09,0.09848484848484848,132
MN,2024-03-10,0.1,130
MN,2024-03-11,0.10714285714285714,140
MN,2024-03-12,0.11538461538461539,130
MN,2024-03-13,0.1111111111111111,144
MN,2024-03-14,0.1103448275862069,145
MN,2024-03-15,0.10135135135135136,148
MN,2024-03-16,0.10828025477707007,157
MN,2024-03-17,0.09554140127388536,
MN,2024-03-18,0.09815950920245399,163
MN,2024-03-19,0.1,170
MN,2024-03-20,150,
MN,2024-03-21,0.09655172413793103,145
MN,2024-03-22,0.1111111111111111,144
MN,2024-03-23,0.10526315789473684,133
MN,2024-03-24,0.11475409836065574,122
MN,2024-03-25,0.08737864077669903,103
MN,2024-03-26,0.08235294117647059,85
MN,2024-03-27,,
MN,2024-03-28,0.07692307692307693,78
MN,2024-03-29,0.06756756756756757,74
MN,2024-03-30,0.07407407407407407,81
MN,2024-03-31,0.07058823529411765,85
MN,2024-04-01,0.05555555555555555,90
MN,2024-04-02,0.041666666666666664,96
MN,2024-04-03,0.0297029702970297,101
MN,2024-04-04,0.04504504504504504,111
MN,2024-04-05,0.043859649122807015,114
MN,2024-04-06,0.03669724770642202,109
MN,2024-04-07,0.038834951456310676,103
MN,2024-04-08,0.0594059405940594,101
MN,2024-04-09,0.0989010989010989,91
MN,2024-04-10,0.1111111111111111,81
MN,2024-04-11,0.125,72
MN,2024-04-12,0.1774193548387097,62
MN,2024-04-13,0.16129032258064516,
MN,2024-04-14,0.16393442622950818,61
MN,2024-04-15,0.14035087719298245,57
MN,2024-04-16,0.09836065573770492,61
MN,2024-04-17,0.125,56
MN,2024-04-18,0.10714285714285714,
MN,2024-04-19,0.08064516129032258,62
MN,2024-04-20,0.1,60
MN,2024-04-21,0.09375,64
MN,2024-04-22,0.1044776119402985,67
MN,2024-04-23,0.09090909090909091,66
MN,2024-04-24,0.08333333333333333,72
MN,2024-04-25,0.09090909090909091,66
MN,2024-04-26,0.13559322033898305,59
MN,2024-04-27,0.125,56
MN,2024-04-28,0.11764705882352941,51
MN,2024-04-29,0.1111111111111111,45
MN,2024-04-30,0.125,48
MN,2024-05-01,0.15384615384615385,52
MN,2024-05-02,0.13725490196078433,51
MN,2024-05-03,0.0851063829787234,47
MN,2024-05-04,0.08695652173913043,46
MN,2024-05-05,0.08888888888888889,45
MN,2024-05-06,0.09523809523809523,42
MN,2024-05-07,0.10810810810810811,37
